sentence,hate,category
1140 8548 11135 9994 2396 13891 12528 7706 11250 3187 10563 9758 14360 13865 972 963 15075,1,sports
5297 12396 8032 9258 13126 11362 13321 9365 14922 14733 12431 7411 8032 9256 8809 6644 7412 252 9366 9327 3280 5015 7168 6906 2670 452 2805 6666 14492 6978 12759 7168 9575 7123 8695 1403 8885 12747 9575 11508 11184 13283 2335 324 1662 12510 8598 14301 4975 830 4975 5503 12912 4314 11406 169 11406 6910 4315 3413 3014 6889 6310 4218 5294 11520 14300 13487 7604 12972 6792 14300 1202 14301 11984 5294 7879 10636 10666 7604 14766 1251 8524 14960 6933,0,celebrity
13722 10794 388 928 13755 4654 2316 4186,0,"Meme, TikTok and others"
6623 11450 11050 7420 6911,1,crime
10810 2924 9677 3931 8348 1937,1,religion
8094 1669 2545 11338,1,sports
14500 14500 14502,0,entertainment
544 595 4840 13525 586 2121 9440 12461 9691 3030 10133 10299 600 6087 14236 5684,0,celebrity
1662 11508 14254 11139 10699,0,celebrity
4278 12227 762 10743 977 14052 1095 2639 13589 1089 10994 6858 14364,0,religion
2768 6095 11400 10651 1338 8922 8006 6122 425 2425 6090 3720 3679 7072 6122,0,"Meme, TikTok and others"
5174 8440 7640 10682 9960 2951 4215 12146 3702 5508 13812 9350 7685 11103 10704 12177 3481 9638 14546 7694 2984 8460 11278 4838 12067 4956 7753 6914 10624 11408 11407 10624 4611 4273 11108 377 11381 8086 6954 8518 14099 3406,1,crime
1655 2672 11938 14708 1669 7749,0,politics
10477 11323 5985 6910 3363,1,entertainment
3370 8641 6892 13317 2346,1,crime
8444 7270 7119 4278 6926 9741 12106 10727 6769,0,entertainment
10099 13561 1148 1170 4182 15011 1142 10770 2463 1147 14351 6257 1170 4200 14094 11574 1066 169,0,religion
11508 7322 5133,1,"Meme, TikTok and others"
1770 10199 3162 169 6910 11400 7586 2149 6889 2831 2149,1,crime
13865 11415 4813,1,sports
10786,0,politics
8024 11404 2663 302 2737 910 1399 10132 10662 7902,1,"Meme, TikTok and others"
2924 9679 4980 1702 12698 6474,1,"Meme, TikTok and others"
8337 6683 13111,1,religion
13097 4103,1,"Meme, TikTok and others"
1142 5668 8090 11184 4782 9995 9055 7084 3944 12035 2599 9055,1,crime
9125 3471 10938 12769 491 469 7391 8185,0,"Meme, TikTok and others"
7102 2416 13968 7388 1986 1680 48 11022 9030 4333 13973 48 12572 7157,0,entertainment
3363 11323 6104 11083 9005 6261 169,1,crime
9017 3360 7307 8279 2915 7303 12425 11936 5485 3030 7492 11936 5485 12600 9017 3360 11251 6740 11262 8080 4004 5145 5221 1148 4173 11263 5337 6480 8940 5496 4175 1140 11540 9017 3387 5221 4173 9409 5221 5269 9465 12020 7491 11932 5469 2433 12020 7491 11932 12038 12020 7491 1148 4004 8080 9421 12020 7529,1,"Meme, TikTok and others"
6104 11627 4470,1,sports
638 13346 9941 12899 9944 7869 14923 1430 4653 11948 2541 8592 491 2893 7666 14780,1,crime
6091 962 10987 9802 10473 13561 12737 5553 10946 8595 5477 14628 6433,0,"Meme, TikTok and others"
11431 9995 6776 11184 10942 8540,1,entertainment
1827 9995 9792 2731 6777 11184 4605 11532 13755 10663 2129 340 5042 2292 9999 1209 8729 10916 4774,0,entertainment
1655 2132 9055 4149 6906 638 1669 14260 6889 7832 6889,0,crime
5190 13481 9677 2884 9677 2974 7363 3045 9677 12398 2205 10290 12254,0,sports
3374 6104 11318 4410 13294 9677 6104 11317 3512 9371 6074 10343 3751 6429,1,sports
2924 9691 4919 5500 3552 10473 10514 13838 5300 7544,1,sports
8816 1770 3037 10002 5237 10153 1283 3115 5046 7924 8919 3967 12135 12109 2705 12437 12398 5237 1225 3037,0,entertainment
13104 14702,1,"Meme, TikTok and others"
14403,0,sports
12898 13865,1,crime
414 14479 10337 6485,0,celebrity
5127 5507 13238 12035 6703 4780 11184 11532 13476 5130 13476,1,"Meme, TikTok and others"
7342 8463 13573 276 1678 4968 3830 5199 14614,1,crime
3422 5298 13753 2556 2638 6024 14906,1,politics
11292 8621 7316 3751 6491,1,"Meme, TikTok and others"
13722 11107,0,sports
1140 3579 7810,0,politics
6706 13889 13814 7974 13863 8153 1320 3317,1,religion
11936 6890 11424 5232 7604,1,religion
13119 699 13625 11184 7200 6012 5319 6548 8361,1,crime
2924 7107 3866,1,crime
161 87 130 57 34 113 145 103 148 62 147 113 75 46 150 166 138,0,celebrity
14288 6954 11540 5985 7445 1322 14288 4561 3332 3875 6104 14266 6074 10938 4338 6104 11094 5610 7168 4561 3321 10465 11324 1849 3924 2105 4573 2235 5053 10465 11324 14703 7815 169,1,crime
5475 5547 7712 6703 10330 2583 6045 4996 11647 7864 2416 824 14354 12976 10329,0,politics
8094 3370 8621 6104 7781 4149,1,sports
13456 4658 3471 14036,0,entertainment
9488 1235,0,sports
7697 11665 3644 12892 6166 2116 13686 11103 5850 14288 11831 2116 2071 11400 13654 8233 7998 14556 7449 12289 13563 7449 1264 12410 8566 1627 14294 13013,0,celebrity
902 6994 10992 6066,0,religion
5500 7968 12023 3406 14465 12822 4823 6608 6990 6182,1,entertainment
10699 11521 535 2361 3952 2205 2394 8863 11508 13617 8297 535 7168,0,celebrity
2924 9695 11304 9149 13294 9677 13292,1,"Meme, TikTok and others"
13731 5377 5377 886 4118 15167,0,sports
5950 11465 5385 1042 14586 7562 5285 3014 6504 13104,1,religion
6114 4409,1,entertainment
13097 13136 11898 4605 8337 1415 7303 13256 4456 10467,1,religion
10501 9677 5985 5111 8954 12067 4605 6104 9961 5377,1,"Meme, TikTok and others"
3732 11169 1439 12767 9004 7576 48 3720 5477 10938 1439 12761 8175,0,entertainment
3418 8751 8751 3027 4609 11304,1,sports
11826 12325 8274 10455 14681 10938 1283 6898,0,celebrity
13097 5827 7303 5618 6683 1250 13029 12604 2383 2009 10743 9430 5839,1,religion
12315 10994 922 7699 13755 10108 14406 12548 10109 13625 9771 6518 3107 7698 6906 638 3107 11021 7698 2889 9677,1,"Meme, TikTok and others"
4490 11627 4409 3380 8621 6104 10994 4791 3380 8621,1,"Meme, TikTok and others"
11424 4460 421 5985 9995 3037,1,entertainment
11415 4376 6397 6736,1,crime
11375 3386 11753 14119 13625 5555 169 8744 1128 9377 214 906 4150 11184 3984 12892 910 12888 4202,0,crime
11918 1669 11415 4550 13753 11918 4232 6357 9156 6464,1,sports
1953 11507 5133,1,"Meme, TikTok and others"
5500 7770 8577 6010 11287 10573 11323 11512 10862 6508 5995 4956 169 5500 1266 7770 8577 6010 11287 10575 10978 5985 10994 2421 5477 6010 11287 10575 6683 1194 6010 11287 10575 3299,1,sports
11139 7527 10499 10463 10517 6403 4210 9581 4991 2181 768 14986 11831 13625 2667 11139 3644 5779 13530 5119 626 839 10621 4386,0,celebrity
10794 5618 6474 11415 4598 6580 14556 3014 6688 9169 6474 5618 6474,1,"Meme, TikTok and others"
8094 14341 1669 2915 14018,1,sports
13530 886 8096 14238 9529 2471 3594 1332 8079 4809 12035 13889,1,sports
8094 13930 8225,0,sports
5033 1397 9497 13058 169,0,entertainment
11340 7363 1409 11125 2229,1,religion
3363 5049 14708 11264,1,entertainment
1624 12066 6954 10916 2583 3406 12054,0,crime
11761 3363 14420 11968 1216,1,crime
9562 3187 6297 3600 13317 3877,0,sports
667 1713 1705,0,politics
9418 13625 5542 2204 11508 7011 14669 13638 12675 2116 9411 14671 1455 11251 13380,0,politics
4658 3473 10916 12714,0,entertainment
5365 2116 9415,0,religion
3422 5298 14978 5824 4961 14963 13899 14956 227 5055 4915 14415 14406 788 2135 3422 5298 4956 14406 7168 290 12309 225 1655 14516 2022 14735 14109 14963 13899 14956 227 524 13351 8899 2800 12012 14390 4962 2991 3263 11917 12504 6309 2800 12006 12452 4961 12225 6316 6316 12326 6475,1,celebrity
8094 10794 3518 5651 9315 5500 3279 9900 3518 4168,0,sports
2867 13755 2868 744 6265,1,politics
4838 6601 11422 12299 3370 8643 2047 1750 1655 6968 12203 3370 8621 5827 11307 4409,1,entertainment
13530 12702 7029 11343 3332,1,entertainment
12299 6910 13638 446 6906 13772 3985 13646 406 845 5477 14263 2719 5699 13646 5699 1534 5699 12339 2478,0,crime
9650 4906 9883 4737 7562 7706 6168,0,sports
8675 6490 14415 6045 14419 8675 6490 9055 14430,0,crime
1104 13305 14669 3407 1779 8857 14300 10640,0,politics
842 10434 10401 5225 3265 7630 13882 8419,1,religion
1989 1799 3017 5153 13367 13368 5755 13991 12241 13561 11042 6193 3307 1809 241 429 4790 7547 1940 1819 902 5446 9087 6508 9896 2252 241 425 5038 2744 14479 3626 9332 3615 7982 13624 13746 7128 13983 10699 1338 12953 12475 4025 14611 9166 6458,0,celebrity
12299 13867 9514 13755 7944 7442 13887 3293,0,entertainment
14780 1140 12391 2463 9322 310 5088 13533 13530 14556 11824 4510 2463 9575 8682 13592 7489 3648 4149,0,politics
7316 3406 11198 2311 4681,1,"Meme, TikTok and others"
13865 5985 1669 2877 6074 2884 13755 6019 2337 14042 10602 12148 4207 6699,1,crime
14827 2205,0,celebrity
3104 12899 2633 3107 3422 14686 6889,1,politics
1574 5985 11323 11742 2116 2080,1,politics
14045 7303 10743 11369 8403 9282 10869 11405 4833 9234 10743 992 982 5950 1110 13900 8013 4681 3851 1709 12919 8147 13814 4826 5319 14287 9873 13755 7753 11284 3794 3328 8948 169,1,religion
3830 11415 4355 4791 9995,1,entertainment
1409 10524 4119 1 169,0,entertainment
14686 10481 5985 12049 1865 1655 2621 3905 6112 13166 2116 9449 11987,1,celebrity
7430 11415 9699,1,crime
13117 6608 2100 14556 6452,1,"Meme, TikTok and others"
7801 4654 4149,0,entertainment
5319 6548 11603 13889,1,religion
13508 2924 3794 3303 6932 6272,1,religion
3422 10234 10234 1662 520 11323,1,politics
2535 2205 8912 12251,0,celebrity
3107 8751 3107 2556 2633 8051 10658,1,politics
2823 6484 6074 8808 2713 8283 6645 14941,0,entertainment
10466 11323,1,politics
10690 13705 2053 8470 2548 8266 13705 11139 5676 12753 4117 5853 6905 7799 5679 4286 9867 2484 14069 14333 6087 5168 11839 6548 14398 14333 5679 8084 7967,1,"Meme, TikTok and others"
1763 5325 2684,0,religion
13105 10699 14222 8901 13625 7908 4863 4863 14222 6540,1,celebrity
14750 13363 12181 3030,0,religion
11899 4616 9677 5327 11603,1,religion
11551 14444 1786 9052 14446 4644 12316 2513 12723 11508,0,"Meme, TikTok and others"
9627 10179 7125 12457 4325 12457 1699 11833 4324 11833 785 4090 11802 2242 14775 798 14291 11802 14717 613 12683 1202 11184 7158 6243 12519 12394,0,celebrity
11922 14565 5589 12208 2713 2713 3406 12723 12698 6474 15062,0,sports
11657 14259 10504 14685 12596 11641,1,crime
14288 8657 8912 3000 9144 597 10925 585 19 5961 14083 1492 587 602 10925 585,0,celebrity
2877 12822 11820 9562 4149,1,politics
11832 4481 10207 14294 12936 8885 10932 12773,0,celebrity
14686 5227 3788 5953,0,religion
3370 7927 13699,1,sports
937 4352 10877 13715 11184 14889,1,celebrity
8936 9687 5500 6151 11176 10780 7168 9182 1655 1669 3547 7876 1866 5500 6344 6910 1529 6261 7605 11660 9766 5454 10912 10673,1,sports
7811 13602 5399 240 10615 2580 3034 7155 8519 444 14036 11184 14430,0,celebrity
1359 2044,0,politics
3830 1800 13104 8420 12553 7532 10454 1191,1,crime
14036 7270 6773 7290 3381 4863 10573 5980 14500 14500 14503 1869 9831 4863 10581 13755 8843 10219 2183 14889,0,entertainment
11563 7363,0,religion
9581 13912 9234,0,religion
4295,0,crime
13284 13127 14927 4149 9055,1,"Meme, TikTok and others"
388 11240 1089 3484,1,"Meme, TikTok and others"
11356 9546 6548 6261 11795 10829,1,entertainment
6104 11845 8585 2326 6104 8035 3627 12372 5771 2924 9677 3788,1,religion
13715 11732,1,entertainment
10565 9006 13561 11184 6178 11117 12206 2116 9477 13104 8602 13097 6104 5358 6915 14124 6160,1,crime
9055 4149 1869 4853 13571 4854 3406,0,"Meme, TikTok and others"
14881 5985 10938 48 5985 10668 48 12756 13625 1897 11184 4791,1,sports
13097 5985 9995 6010 11670 12482 14759 9883 4798 12657 626 6078 14817,1,entertainment
2924 9701 14036 12769 5818,1,crime
9883 4802 6866 7603 9971,1,politics
1897 12276 10535 4704 3137 6328 503 12317 5247 5187 12837 5248 9513 6328 13279 7744 12837 12276 6514 10938 10308 12276 6704 7141,0,religion
14686 11965 9677 5985 4692 5969 7325 9677 3307 7262,1,religion
3799 2643 8283 6173 13543 15091,0,celebrity
7586 3014 6342,1,crime
2852 13755 2852 6019,0,religion
11508 13607 13829 188 690 12870 14693 8812 13606 13830 169,0,politics
1803 6805 6180 451 9641 11038 6181 5867 6096 12033 5055 6674 2160 1140 7992 10938 5121,0,politics
1148 6979 1640 10644 14084 2688 2243,0,celebrity
7475 13719 1669 11323 2148 4654 10938 2148 439,1,entertainment
11338 8496 5827 11627 2229,1,religion
8874 12675 14623 10656 9562 1669 14237 8665 557 13755 14600 3406 12605 940 13755 14820 13731 10887,0,sports
7847 1669 2884 9678 7364 1409 7041 364 2256 9677,1,entertainment
540 1662 14673 11535,0,"Meme, TikTok and others"
12939 8912 3471 14398 14485 14289 11077 12942 4710 1603 2593 8785 8930 12832 5879 9772 2740 7470 9416 2076 9691 8902 4858 12450 7313 8484 8353 169 4711 7941 6480 13192 11207 12052 5689 1854 10025 3758 6201 12711 4473 2435 14980 9253 8744 6772 1391 12963 12304 1862 3913 14565 7021 13187 3231 3758 10793 12525 5904 7891 2347 12950 1163 2428 1897 8785 13910 6495 10765 353 6775 1850 5443 8913 13755 13075 9415 12323 13638 6376 12020 7567 1169 6561 12950 1897 11256 14486,0,celebrity
4694 3839 2205 753 3749 11184 14889 11184 3718 8356 11508 7168 10479 11800 2355,1,celebrity
13882 3652 3014 6342 12403,1,crime
7267 12655 1117,0,"Meme, TikTok and others"
5953 13441 7773 11710 11050 7773,0,religion
14882 2116 9438 13625 4014 3030 12585,0,sports
368 8094 13722 10794 884 2719 8105 7779 4179 10841,0,sports
6241 4079 1860 10529 8792,0,politics
6947 1760 12203 10843,0,politics
11753 10048 2044 12820,0,crime
3852 9052 4149,0,crime
1409 7039 11283 7914 2308 14747,0,crime
7876 6954 6954 6960 13755 13755 7876 11038 3406 12723 7599 7876,0,crime
9900 372,0,"Meme, TikTok and others"
11160 3397 14288,0,celebrity
55 6104 6946 12407 4555,1,celebrity
14692,0,politics
5477 2107 6548 3187 3518 12197 7940 6548 9089 3512 14333,1,"Meme, TikTok and others"
9844 1761 12203 6062 11139 14178 4838 6261,0,politics
11738 11323 1655 14191,1,"Meme, TikTok and others"
11704 5115 3471 10938 14750 6209,0,religion
9340 13540 11184 14698 13814 2943 6042 6392 6392 6732,1,crime
10538 9640 6831 7856 1662 9571 1523 9319 3999 1569 6514 12719 5500 6509 5985 3370 11338 8621 8041 4455,1,politics
3751 10711 12478 12596 11670 12478,0,entertainment
690 12876 13885 8774,1,sports
9999 9392 5818 13533 4409,1,entertainment
2924 4527 3406 3876,1,crime
3798,0,celebrity
11149 5691,0,sports
4543 8084 12410 8202 7410,0,sports
6831 11373 1554 7251 3720,0,religion
13849 5334 6962 6175 5927 6114 4439 6533 6608 5537 10566 10055 7677 6518 3023 6104 10565 5334 1815 4454 2547 5927 1655 2281 10566 10149 1655 1738 1106 9911 5729 5690 1183 11338 3639 11323,1,crime
13625 11139 10720 6415 12717 3014 14149 12074 6731 11284 11045 11139 12769 11283 11045 9883 2728 12769 6046 5717 12075 14162 12405,1,crime
9900 2583 2229,1,entertainment
13067 12801 1294 8094 5319 11588 12698,1,sports
10743 11431 7435 6740 5839 8409 11589 4923 5827 12675 6163 6474 11296 13814 9495,1,religion
5813 13638 5786 13646 7940 4207 3837 367 13638 5816 6424 7481 13646 2863 2333 8971 13805 9562 9549 6889 4753 4753 4753 6212 6212 6212 13646 7940 4207 3838,1,crime
8409 12035 1689 4802 6498 3372 5827 9836 8005 13554 3085 5500 13865 3370 7934,1,sports
10477 11741 7682 11323,1,entertainment
2633 6074 9377 13334 5985 14275 4283 677 12870 11010 6653 12357 6104 4968 7628 2116 9438 677 12873 7489 9409 9972 7489 5169 13199 7489,1,politics
690 12876 7119 13603 14734 5635 989 12468 4150,0,politics
13114 5985 1669 10701 11323,1,entertainment
3422 4605 1731 5500 12041 3422 3406 11508,0,politics
14973 14979 9253 456 11711 12394 1221 11275 8199 1100 10694 7731 1655 12703 13813 895 6688 7871 11823 7141 1409 10069 14991 8213 12936 1415 10146 9620 7033 3104 14118 9187 6208 5741 4175 13190 6861 1201 7365 1669 11848 11501 5407 4106 320 1669 2116 1662 4027 10641 5037 12254 5359 4030 5037 12254,0,celebrity
13104 10648 4763 1659 2657 3720,1,"Meme, TikTok and others"
13097 1669 12907,1,crime
8460 12339 2487 9169 7325,0,"Meme, TikTok and others"
13638 6841 9994 2454,0,crime
11128 5541 3670 5541 15105,0,entertainment
11343 5985 2011 7307 9421 9900 10994 9812 6104 11843 3433 7084 1320 11157 5611 6521 10231 6104 3656 11072 9144 3284 12011 10994 9786,1,"Meme, TikTok and others"
906 13205 5477 6527 10938 14406 5717 4561 3552 5399 14624 7342 13681,1,crime
1784 10062 3661 7102 14036 12936 5153 1308 12830 7198,0,celebrity
14618 4984 1613,1,"Meme, TikTok and others"
4351 12461 9677 3751 6555 12851 9438 12457 12844 10306 5455 355 7940 4159 3794 1576 4207 6856 355 7940 10767 7235 6150 8225 2851 4207 6868 3794 13525 7966 508 1847 169 10181 12196 14127 7965,1,celebrity
3252 8618 11115 9194 6104 11116 4355 6104 9301 4355,1,crime
6104 11287 4409,1,sports
12884 8844 2284 8225 10216 2284 8235,1,sports
11341 2877 4397 2684,1,entertainment
388 1444 11281 12675 13042 3038 2116 4354,1,politics
11882 11323 1758 8484 6288,1,crime
572 594 6891 12913 7439,0,politics
9405 8792 2044 1979,0,politics
12588 3357 2742 9385,0,crime
3104,0,"Meme, TikTok and others"
1655 14565 5925 9733 7168,0,sports
2641 5605 9557 9395 8317 171 2789 13755 2789 6118 3249 9583 10247,0,politics
1732 2915 10853 2550 11154 5477 12131 14132 8201,1,sports
11753 6838 11761 2831 4442 768 6954 11338 11356 8484 3030,1,crime
1140 13755 11107 7200,0,religion
5817 5084 3912 4844 3751 11918 10794 3418 3418 13108 4846 13755 440 2346 15134,0,sports
3367 8577 8356 12035 9137,1,"Meme, TikTok and others"
10536 5153,1,celebrity
11343 6047 12607,1,crime
13455 544 7271,0,entertainment
6899 11480 8753 2116 420 11549 2417 8091 5985 14634 4829 11339 6104 5499 9323 12670 6104 8046 3701 8151 6548 8370 8370 4251 3453 11924 3970 9813 11176 4163,1,sports
5621 1856 14314 6285 11364 4822 8084,0,crime
5033 7393 11658 12081 14764 2822 2677 1415 14764,0,"Meme, TikTok and others"
8121 12801 13755 2710,0,sports
12588 1669 4225 9716,0,politics
3363 11359 8475 11308 5153 13377 2205 2305 2296 5527 1624 4670 15020 14288 14288 11287 10577 12616 2344 13566 7223 2215 14111 767 10914 13446 14605 12544 6348 12190,1,celebrity
1546 8687 6053 15091,0,celebrity
8520 10938 11508 12054 11532 4186 9030 3265 11508 3501 6698 2583 11532 10384 10431 11400 10651,1,sports
10249 1283 10249 3037 11938 9758,0,"Meme, TikTok and others"
2924 9667,1,religion
494 9839 5985 1669 4416 5985 1669 2915 5985 1669 3718 5839 7329 9787 3052 5985 1669 7331,1,"Meme, TikTok and others"
2924 9691 9131 9676 6113 9661 7168,1,politics
5985 9994 12596 11431 5989 1689 9575 13448 5985 4988 13201 10694,1,politics
13097 5985 3693 3291 13738 13755 13023 11810 13755 13023,1,"Meme, TikTok and others"
13779 8746 7849 11125 9085 4221 8302 7851 4286 8505 2268 2070 9085 4221 7960,0,entertainment
10239 10716 9677 10723 7030 13292 15134,1,celebrity
9781 5950 11875 5985 11711 12394 3471 10916 11508,1,religion
13814 14652 12575 6527 992 1474 13923 9844 8944 9848 8013 1768 2026 13266 4690,0,religion
4453 11572 10699 3652 687 6403 11323,1,politics
4654 4863 10461 4080 5481 8286 7654 4785,0,entertainment
1669 13629 7416 9443 13755 2219 8171 427 7200,0,entertainment
7388 401 9865 4443 6714 10135 9031,0,entertainment
2918 3593 6703 5128 12299 14556 6508 11580 14558 11067 6474,1,"Meme, TikTok and others"
8094 3370 8638 9844 5291 12394 10938 12972 11338 8419 8102 7781 4149 15054,1,sports
1734 13441 13963 7493 13731 1089 1681 10467 7544 10467 10938 14328 13097 5500 5500 257 12997 10938,1,sports
10810 10772 14036,0,politics
12545 14421 9216 14556 12651,0,crime
1757 3235 13386 9585 8013 8149 8056 6261,0,entertainment
5903 5339 13755 14556 13067 5073 2116 9424 8191 10593,0,sports
13104 8419 5973 4025 10791 3233 2497 3292 4416,1,celebrity
10794 9298 1037 7247 6129 2437 1897 12903 10758 12635 3216 11139 12126 8380 9777 6889 4733 14437 6143 6087 5699 6889 14111 12064 946 1329 11063 2941 2454 7339 2746 2744 11287 10574 11184 1830 4956 7533 10916 12361 10734 12503 14394,0,crime
2889 9677 12398 11508 11184 11508 9946 364 276 6437 6087 3386 3843 4838 624 6087 14538 3810 10934 11512 13617 13196 13617 8137 4663 9733 2116 9438,1,entertainment
3608 1703 11508 3422 5294 2556 2633 11088 4612 13646 11208 6021 2116 1176,0,politics
9900 7420 2388 9605 6104 9844 5713 409 331 2583 2347 6104 9869 5717 8366 2880 3328 6262,1,crime
2990 3422 2564 6035 2729 13032,0,politics
1669 11535 1808 12866 12972 1662 13153 4710 13184 5157 11139 12993 5118 14272 7449 1586 14889,1,celebrity
4983 6887 2918,1,"Meme, TikTok and others"
13159 10626 6234 7773 5630 6443 690 13638,0,politics
10485 8243 3103 601 3730 13755 5304 11792 3915 10712 14841 1565 595 596 343 7273 6770 3406 599 6815,1,"Meme, TikTok and others"
14829 4532 12801 7599 10573 14406 2924 9686 7445 14565 8980 6464,1,crime
4924 12711 6800 12711 9803,0,politics
10177 2379 12497 11213 11065 9843 11262 7521 14468 7037 3954 11213 11065 11262 6064 11263 7316,0,"Meme, TikTok and others"
9481 10023 2721 13938 13938 3042 3406 14916 647 3601 4149 1702 773 13842,0,crime
10809 6095 11237 4314,0,religion
11532 6873 9991 792 12569 3406,0,religion
13865 6403 10916 12729 5910 13317 6533,1,politics
952 469 8744 6772 15116 48 9438 7604 15079 48 541 15158,0,entertainment
1072 10976 9555 383 7846 9055 14426 6261,0,entertainment
4415 10401 12585,1,sports
10373 2924 9677 7300 2915 4956 6452 2116 9431 9698 1421 11933 1386 7157 2116 9482 2924 9677 5985 8449 2026 13246 9369 9389 13266 10994 8655 6491 2934,1,religion
6954 420 5717 13743 6371,0,crime
11176 6966 12350 1692 10938,0,politics
282 4647 1462 5444,0,entertainment
14708 14031 7725 4791 5722 8182 14024 1666 5300 3030 7166 2346 11323 3363,1,"Meme, TikTok and others"
10863 7705 11160 14895 3529 11508 9277 14889 9277 7705 7363 14894 7724 11923 14889 11923 7724 5190 14891 5190 7724 691 15098,1,politics
14046 14218 1402 2594,0,entertainment
9268 6276 12899,1,crime
12443 5541 465 555 10022 14405 469 2317 1713 3909 3023 9620 4707 13406 13464 4704,0,politics
13117 4010 13114 6809 10588 3483 11387 13711 4016 2534 10454 4791 6962 4546 6087 6910 431 14288 4589 6104 6973 14265 5522 1283 13127 6261,1,crime
2004 8094 12443 2309 2229 3187 5507 6987 2229 5786 13317 5818 5786 6474,0,sports
6114 7974 2947 11587 9677,1,"Meme, TikTok and others"
13621 3356 9420 10906 13984 14456 9575 425 3406 14456 13728 425 5319 7488 12609 13530 10126,1,sports
12545 11243 6474 12475 10458 7145 13755 3369 7839 3369 11287 1669 3335 1779 12022 1643 14314,1,crime
13882 7363,0,religion
2556 2633 14728 1134 4827,1,politics
11761 5118 13114 4844 11625,1,crime
2757 5137 3386 1656 3128 13640 310 2337 9193,1,crime
561 14314 10794 2924 9691 12317 8621 3840 364 6163 1936 5319 6326 9747 5185 6355,1,entertainment
13838 8521 11010 7683 11508 11431 7325 1994,1,politics
3370 8481 6088 13814 8577 5386 2326,1,religion
5324,1,religion
8771 4455 2541 8983 4396,1,crime
388 1669 12964 11873 7363,1,politics
2924 9695 9055 1455,1,"Meme, TikTok and others"
11922 3856 4409 13097 963 4561 3099 5118,1,sports
5061 10172 1662 11018 7504 169,0,politics
11761 10288 1427 12046 8084 13359 7157 10515 3406 12054 8980,1,"Meme, TikTok and others"
10910 11382 4118 9573 14444,0,"Meme, TikTok and others"
6104 11287 10573 4409 11742 5811 6539,1,religion
3629 13833 2205 768 3313 13237 8557 12203 6090 11160 3313 13835 3299 6343 11160 3305 10322 14430,1,celebrity
5213 10568 977 5227,1,"Meme, TikTok and others"
3370 4838,1,"Meme, TikTok and others"
1849 729 6508 5829 11512 8417 14418 1212 6879 9057 12500 2749,0,crime
8123 3756 5319 11627 5927 5929 8475,1,sports
14876 5813 2053 9883 9041 3420 7315 6486 13530 5118,1,crime
13809 12708 14124 10994 12863 9707 1218 6261 48 25 76,0,sports
8094 7781 4288,0,sports
1139 6938 1655 9258 12316 8094 2924 9677 2924 11980 9342,1,sports
9531 3406 8781 14463,0,"Meme, TikTok and others"
12972 6792 2583 2104 11205 2583 5591 8484 2395 3418 12972 4929 4449 6631 9315 2449 8447 12528 5591 5425 12763 12986 2583 1871 12528 6414 10151 6303 6959 10967 6496 1510,0,politics
11338 8419 12596 7974 5319 8337 2275 9630 3370 8419,1,religion
9222 6403 9222 11902 14314 2004 8412 11304 12695,1,"Meme, TikTok and others"
7363 1140 5827 9994,0,"Meme, TikTok and others"
8094 1669 11415 4550 13104 8409 6548 3627 5704 5769 6261 13731 2836 7157 7958,1,sports
2004 7649 4423 6530 1941 2577 7151 2719 10671 4004 10670 1283 4956 7668,1,entertainment
3363 11354 8621 13530 12540 11630 11415 4598 11064 10994,1,sports
12439 10471 10845 8841 11824 8598 13067 3360 13031 10334 464 12345 565 6037 428 4306 7802 5966 14193 14517 12345 565 6294 14193 4654 6800 4286,0,"Meme, TikTok and others"
13288 2077 4076 8302,0,celebrity
8901 11340,1,crime
12457 6844 902 6831 12457,1,celebrity
7363 12398 12276 6874 1767,0,religion
5656 6548 1695 7562 5023 13865 12398 5500 3332 6369 5202 7831 3342 3568 1750 2713 14686 9562 4753,1,sports
3751 758 11926 11415 4550 9883 8266,1,sports
13114 1669 11344 2004 7876 13533 8046 3627 5704 6926 1938 13097 3211 2307 13097 11354 6405 13182 5851 2181 10557 4920 13865 9883 10547 1869 10047 6548 11512 10124 4510 6104 8046 3627 5704 6484 13098,1,crime
3370 8642 5319 8373 6262 10994 9097 7890 13865 1624 5813 2312,1,crime
13097 5985 7325 2031 9742,1,sports
6720 11903 8016 10554 7179 1151 7092 2284,1,religion
2116 6548 9883 10292 881 4225 11614 6261 935 4632 3480 6452 11806 8983,0,sports
5321 8341 5951,1,religion
10002 11317 4409 13875 12561 4275 12331 11343 3840 856 9995 11938 2070 7270 11893 2454 5230 11351 4842 5196 1655 12561 1115 4838 14426 12331 10879 436 12769 9995 4908 3574 6140 1442 1176 11415 4599 6112 11671 14304 6809 6087 4391 11731 3889 1283 7855 4381 3552,1,entertainment
14669 14194 4854 9273 13642 406 3849 7753 14917 4823,1,crime
1869 9401 7391 9573 3038 6139 11529 12631 5669 6791 6261,1,entertainment
10794 5323 9615 13097 10743 6930 9630,1,religion
11417 13308 3307 5042 14312 6196 1449 950 1176 1621 12519 12478 11670 12478 7773 13755 10629,1,entertainment
617 5504 10084 3518 14538 14538 11508 14009 8311,0,"Meme, TikTok and others"
10743 11369 8500 6879 5319 8360 6889 5873 1456,0,religion
14750 14359 2116 4278 5068 13912 9238 6940 14750 1761 758 13755,0,religion
